"annotation_id","choice","annotation_type","from_name","completion_id","project_id","task_id","completed_by_id","annotation_value_flag"
h7l79ZmRl_,"[""Non Emergency [No Doctor]""]",choices,severity,1791,7,236373,121,2
o55EVLyrOU,"[""Non Emergency [No Doctor]""]",choices,severity,1792,7,236435,121,2
Nx9OflTr4o,"[""Emergency""]",choices,severity,1793,7,236483,121,0
axfsqk243u,"[""Non Emergency [No Doctor]""]",choices,severity,1794,7,236503,121,2
CeiltClV9i,"[""Emergency""]",choices,severity,1795,7,236290,121,0
MgVIc_lBdO,"[""Emergency""]",choices,severity,1796,7,236362,121,0
vW5t-h9IMv,"[""Emergency""]",choices,severity,1797,7,236452,121,0
LMzx21vPgb,"[""Non Emergency [No Doctor]""]",choices,severity,1798,7,236481,121,2
MgZ_9Tcdq_,"[""Emergency""]",choices,severity,1799,7,236490,121,0
aWMDhU3r78,"[""Emergency""]",choices,severity,1800,7,236799,120,0
OsD3iud5gD,"[""Non Emergency [Doctor]""]",choices,severity,1801,7,236805,120,3
"7lpAsktETu","[""Emergency""]",choices,severity,1802,7,236935,120,0
F7Uh_Qbh5Y,"[""Emergency""]",choices,severity,1804,7,236815,120,0
o4wWGlgY8r,"[""Non Emergency [Doctor]""]",choices,severity,1805,7,236821,120,3
V9U8GNZeK5,"[""Emergency""]",choices,severity,1806,7,236437,121,0
TRK-c9fXzP,"[""Emergency""]",choices,severity,1807,7,236448,121,0
Wab9DljpLX,"[""Non Emergency [Doctor]""]",choices,severity,1809,7,236185,121,3
rmZIVapDXg,"[""Non Emergency [No Doctor]""]",choices,severity,1810,7,236834,120,2
li6Uxp84Ws,"[""Non Emergency [No Doctor]""]",choices,severity,1811,7,236252,121,2
AQnKLrIkgb,"[""Emergency""]",choices,severity,1812,7,236318,121,0
QGnUnC6lJD,"[""Emergency""]",choices,severity,1814,7,236331,121,0
Bpj-O9cHEM,"[""Non Emergency [No Doctor]""]",choices,severity,1815,7,236404,121,2
"0eldLGqiiN","[""Emergency""]",choices,severity,1816,7,236838,120,0
LRfMyCkuBS,"[""Emergency""]",choices,severity,1817,7,236409,121,0
CvFWw8s4jh,"[""Non Emergency [No Doctor]""]",choices,severity,1818,7,236414,121,2
mdbtDvjvVC,"[""Emergency""]",choices,severity,1819,7,236844,120,0
Ysx1_NE2x0,"[""Non Emergency [No Doctor]""]",choices,severity,1821,7,236478,121,2
H2kr3Gh3CO,"[""Non Emergency [No Doctor]""]",choices,severity,1822,7,236854,120,2
"3yMKU_Lmo7","[""Exclude""]",choices,exclude,1823,7,236535,121,
vLsIZJixRl,"[""Non Emergency [Doctor]""]",choices,severity,1824,7,236650,121,3
GLt4cB6JjK,"[""Emergency""]",choices,severity,1825,7,236857,120,0
Y7ngg7FCil,"[""Non Emergency [Doctor]""]",choices,severity,1820,7,236419,121,3
cyyD7WUgDe,"[""Non Emergency [No Doctor]""]",choices,severity,1826,7,236515,121,2
EYUdI_JF9_,"[""Non Emergency [No Doctor]""]",choices,severity,1827,7,236861,120,2
UEEB33aSxE,"[""Non Emergency [No Doctor]""]",choices,severity,1828,7,236864,120,2
cJbcV0AaeW,"[""Emergency""]",choices,severity,1829,7,236532,121,0
vnTh0Sc5Vl,"[""Exclude""]",choices,exclude,1830,7,236588,121,
XUjtZ2Ozwj,"[""Emergency""]",choices,severity,1831,7,236875,120,0
K9RD5hbImh,"[""Emergency""]",choices,severity,1832,7,236876,120,0
kXMWQ2VI8t,"[""Emergency""]",choices,severity,1833,7,236879,120,0
d53BcLwwll,"[""Non Emergency [No Doctor]""]",choices,severity,1834,7,236882,120,2
Q2Svoy2yV-,"[""Non Emergency [No Doctor]""]",choices,severity,1835,7,236640,121,2
INovkV5303,"[""Emergency""]",choices,severity,1841,7,236531,121,0
"1Or-wBO5zY","[""Emergency""]",choices,severity,1836,7,236883,120,0
Ev43oK00ZL,"[""Normal""]",choices,severity,1837,7,236885,120,1
M1gODF7ZNs,"[""Emergency""]",choices,severity,1838,7,236510,121,0
uXlgJTV8Lf,"[""Exclude""]",choices,exclude,1839,7,236526,121,
nnCeTWZgVv,"[""Emergency""]",choices,severity,1840,7,236888,120,0
gRwitgeOzH,"[""Non Emergency [No Doctor]""]",choices,severity,1842,7,236896,120,2
NC6mnEvALJ,"[""Emergency""]",choices,severity,1844,7,236897,120,0
GUkVGkuuEM,"[""Emergency""]",choices,severity,1845,7,236900,120,0
-oe79YSTBz,"[""Emergency""]",choices,severity,1846,7,236619,121,0
"6rLoFIwlSk","[""Normal""]",choices,severity,1847,7,236520,121,1
p9X-opST0f,"[""Non Emergency [No Doctor]""]",choices,severity,1848,7,236521,121,2
lRIpFTTmm3,"[""Emergency""]",choices,severity,1080,7,236245,120,0
yZY4Lm6UiW,"[""Non Emergency [No Doctor]""]",choices,severity,1850,7,236801,120,2
aQZunS6RhI,"[""Non Emergency [No Doctor]""]",choices,severity,1859,7,236480,121,2
Q37BO1YlZZ,"[""Non Emergency [No Doctor]""]",choices,severity,1849,7,236572,121,2
L6fj2bvBq5,"[""Non Emergency [Doctor]""]",choices,severity,1851,7,236822,120,3
"6lGS6VWFDI","[""Non Emergency [No Doctor]""]",choices,severity,1852,7,236580,121,2
HmCkzlpOMx,"[""Emergency""]",choices,severity,1853,7,236823,120,0
eY7bSljTSn,"[""Non Emergency [No Doctor]""]",choices,severity,1855,7,236837,120,2
gnrcvjvE54,"[""Non Emergency [No Doctor]""]",choices,severity,1857,7,236413,121,2
"7iZxoU-yc_","[""Non Emergency [Doctor]""]",choices,severity,1858,7,236849,120,3
Mjlg474zAz,"[""Normal""]",choices,severity,1860,7,236487,121,1
CEGP85fpRp,"[""Emergency""]",choices,severity,1843,7,236563,121,0
cD7AoaPSfW,"[""Emergency""]",choices,severity,1924,7,237034,121,0
eDPxDqty2P,"[""Emergency""]",choices,severity,1925,7,237038,121,0
"76XhzAJekE","[""Emergency""]",choices,severity,1927,7,237039,121,0
Y7iq4JVddi,"[""Non Emergency [No Doctor]""]",choices,severity,1928,7,236915,120,2
r7aSqdacCp,"[""Emergency""]",choices,severity,1929,7,237041,121,0
fo6zl3vD9u,"[""Non Emergency [No Doctor]""]",choices,severity,1930,7,236916,120,2
OjNNe7JKlh,"[""Non Emergency [No Doctor]""]",choices,severity,1932,7,236920,120,2
G8BdJGN6LS,"[""Emergency""]",choices,severity,1933,7,237045,121,0
byrxjq4ZgE,"[""Non Emergency [No Doctor]""]",choices,severity,1934,7,236921,120,2
HIhG4lYKvT,"[""Non Emergency [No Doctor]""]",choices,severity,1935,7,236923,120,2
"8W_EU1eGbk","[""Emergency""]",choices,severity,1936,7,237046,121,0
-1MfIonR-0,"[""Emergency""]",choices,severity,1938,7,236924,120,0
EGtOJB_H_U,"[""Exclude""]",choices,exclude,1940,7,237055,121,
g4fYgzJ8p4,"[""Emergency""]",choices,severity,1941,7,237056,121,0
xtwbaMMYzN,"[""Non Emergency [No Doctor]""]",choices,severity,1942,7,236927,120,2
abm6ju1c0U,"[""Emergency""]",choices,severity,1943,7,237019,121,0
vMHRevsOGC,"[""Emergency""]",choices,severity,1944,7,236928,120,0
Xv5SzZfU61,"[""Emergency""]",choices,severity,1945,7,236930,120,0
_9_lGaeibL,"[""Emergency""]",choices,severity,1946,7,237027,121,0
L4PYdCaBQo,"[""Emergency""]",choices,severity,1947,7,236931,120,0
s6OhI0huRs,"[""Emergency""]",choices,severity,1949,7,236937,120,0
a5-e2Hpkn4,"[""Emergency""]",choices,severity,1948,7,237028,121,0
ZYAZyRTgWl,"[""Emergency""]",choices,severity,1950,7,236938,120,0
eSk_G7wcvO,"[""Emergency""]",choices,severity,1951,7,236941,120,0
EOjG0_TI20,"[""Non Emergency [Doctor]""]",choices,severity,1952,7,236942,120,3
tG61XPP_f-,"[""Non Emergency [Doctor]""]",choices,severity,1953,7,237032,121,3
W_IVP5jkq-,"[""Emergency""]",choices,severity,1954,7,236945,120,0
"4pbMjQBKgy","[""Emergency""]",choices,severity,1955,7,236946,120,0
jPBDpJ2Ta4,"[""Emergency""]",choices,severity,1956,7,237035,121,0
JcHGQsz96x,"[""Emergency""]",choices,severity,1957,7,236948,120,0
qfiaIUJJgt,"[""Emergency""]",choices,severity,1964,7,236744,120,0
w7H-q2x1ey,"[""Emergency""]",choices,severity,1958,7,237040,121,0
mouFDU6kIS,"[""Non Emergency [No Doctor]""]",choices,severity,1959,7,236949,120,2
QhAW0jnZI1,"[""Emergency""]",choices,severity,1960,7,237043,121,0
ctl54ZiNvJ,"[""Emergency""]",choices,severity,1962,7,237047,121,0
JoN9b-RnRA,"[""Non Emergency [No Doctor]""]",choices,severity,1963,7,236742,120,2
Cyla5LPBm0,"[""Emergency""]",choices,severity,1965,7,237050,121,0
CHScGL1vM1,"[""Non Emergency [No Doctor]""]",choices,severity,2059,7,237120,121,2
KhYEdUz1pE,"[""Emergency""]",choices,severity,1966,7,236745,120,0
"2gr6etpoci","[""Emergency""]",choices,severity,1967,7,236780,120,0
ZegNyKKhQW,"[""Non Emergency [No Doctor]""]",choices,severity,1968,7,236782,120,2
JnR26mBMev,"[""Non Emergency [Doctor]""]",choices,severity,1969,7,236790,120,3
f9NtZ7og_u,"[""Non Emergency [Doctor]""]",choices,severity,1970,7,237057,121,3
Ad-C4tcweI,"[""Emergency""]",choices,severity,1971,7,236807,120,0
"9vtaz97K9R","[""Emergency""]",choices,severity,1972,7,236852,120,0
RUqt1iJXJ9,"[""Emergency""]",choices,severity,1973,7,236870,120,0
bGRuVjmwHu,"[""Emergency""]",choices,severity,1974,7,237058,121,0
OCDZPyOGfJ,"[""Non Emergency [No Doctor]""]",choices,severity,1975,7,236874,120,2
cukhNUs5Gu,"[""Emergency""]",choices,severity,1976,7,237060,121,0
"2EZyBBF6Hd","[""Emergency""]",choices,severity,1977,7,236909,120,0
"8RsJS9kyZJ","[""Non Emergency [No Doctor]""]",choices,severity,1978,7,237064,121,2
GeX29d_jhu,"[""Emergency""]",choices,severity,1979,7,236922,120,0
MOgfYZ7_25,"[""Non Emergency [No Doctor]""]",choices,severity,1980,7,236925,120,2
"2VXSH2DTfv","[""Emergency""]",choices,severity,1981,7,237065,121,0
"9sjCOE9ssM","[""Emergency""]",choices,severity,1982,7,236929,120,0
QhxhWzQRYw,"[""Emergency""]",choices,severity,1984,7,236944,120,0
"3hPAxqDODt","[""Emergency""]",choices,severity,1985,7,236947,120,0
uR3oB-n3mq,"[""Emergency""]",choices,severity,1986,7,236951,120,0
GLHlGLjDRI,"[""Non Emergency [No Doctor]""]",choices,severity,1987,7,236952,120,2
_aCLvh89YL,"[""Emergency""]",choices,severity,1988,7,237067,121,0
VDgmP9Kp-S,"[""Non Emergency [Doctor]""]",choices,severity,1989,7,236955,120,3
mD-SLfI79r,"[""Non Emergency [No Doctor]""]",choices,severity,1990,7,236956,120,2
iweQooidgq,"[""Emergency""]",choices,severity,1991,7,237068,121,0
obnzmhiv0V,"[""Emergency""]",choices,severity,1992,7,236958,120,0
uqaBNukf6o,"[""Non Emergency [No Doctor]""]",choices,severity,1993,7,236959,120,2
"6QyRF-WdaH","[""Non Emergency [No Doctor]""]",choices,severity,1994,7,236964,120,2
IeY2jmXVhI,"[""Non Emergency [No Doctor]""]",choices,severity,1995,7,237072,121,2
si3J0GhDql,"[""Non Emergency [No Doctor]""]",choices,severity,1996,7,236967,120,2
"915BZAPQ4M","[""Non Emergency [No Doctor]""]",choices,severity,1997,7,236968,120,2
Q-dIuxgntg,"[""Emergency""]",choices,severity,1998,7,237073,121,0
xLYx4fc8I6,"[""Emergency""]",choices,severity,1999,7,236971,120,0
S8kYGq2dHK,"[""Emergency""]",choices,severity,2000,7,236972,120,0
cNyQUr7nJi,"[""Emergency""]",choices,severity,2001,7,237075,121,0
V80heeCDgE,"[""Emergency""]",choices,severity,2002,7,236974,120,0
H6zgwVXrMN,"[""Emergency""]",choices,severity,2003,7,236975,120,0
wnjIqcgCDz,"[""Non Emergency [No Doctor]""]",choices,severity,2004,7,236980,120,2
pXbz9GtuPZ,"[""Emergency""]",choices,severity,2006,7,237076,121,0
FjC1Dh_KeG,"[""Emergency""]",choices,severity,2007,7,237079,121,0
"4U9CGdxrkB","[""Emergency""]",choices,severity,2008,7,236983,120,0
aAqXHI3RcJ,"[""Exclude""]",choices,exclude,2009,7,237080,121,
"7gWi9slIgo","[""Emergency""]",choices,severity,2011,7,236984,120,0
"9RwWd75tmp","[""Emergency""]",choices,severity,2012,7,236987,120,0
"5V9_grc1lQ","[""Non Emergency [No Doctor]""]",choices,severity,2013,7,237083,121,2
U6WvYsBFDB,"[""Emergency""]",choices,severity,2014,7,236988,120,0
M8T9idvgRk,"[""Non Emergency [No Doctor]""]",choices,severity,2015,7,237089,121,2
ETj8tcvdWY,"[""Emergency""]",choices,severity,2016,7,236990,120,0
"3qJKONvs0n","[""Non Emergency [No Doctor]""]",choices,severity,2017,7,237090,121,2
"47Y2C0XSt9","[""Non Emergency [No Doctor]""]",choices,severity,2018,7,236991,120,2
QIgm5BJ-XR,"[""Non Emergency [No Doctor]""]",choices,severity,2019,7,237092,121,2
cMxSg89EX4,"[""Emergency""]",choices,severity,2020,7,236995,120,0
jmwJ095737,"[""Non Emergency [No Doctor]""]",choices,severity,2021,7,236695,120,2
Z-OHS9MqCa,"[""Emergency""]",choices,severity,2022,7,236696,120,0
"4Su2PcG9Av","[""Emergency""]",choices,severity,2023,7,236700,120,0
In0_jDSeN6,"[""Non Emergency [Doctor]""]",choices,severity,2024,7,237093,121,3
MixbIxQDm1,"[""Emergency""]",choices,severity,2025,7,236697,120,0
jv9te9ynRQ,"[""Non Emergency [No Doctor]""]",choices,severity,2070,7,237199,121,2
HSF7ww97tN,"[""Non Emergency [Doctor]""]",choices,severity,2026,7,236698,120,3
HHwRSCUDUy,"[""Non Emergency [No Doctor]""]",choices,severity,2027,7,236710,120,2
i6Fiyatkny,"[""Emergency""]",choices,severity,2028,7,236759,120,0
szzOttcfUV,"[""Non Emergency [No Doctor]""]",choices,severity,2029,7,237096,121,2
VB_l94TSPA,"[""Non Emergency [No Doctor]""]",choices,severity,2032,7,236784,120,2
EuJPNSqCCP,"[""Non Emergency [No Doctor]""]",choices,severity,2033,7,236878,120,2
f5FYKtggov,"[""Emergency""]",choices,severity,2034,7,236880,120,0
drUaCTnE89,"[""Non Emergency [No Doctor]""]",choices,severity,2036,7,237100,121,2
"4pypKzbhXH","[""Emergency""]",choices,severity,2037,7,236910,120,0
uRwhwMsIpL,"[""Emergency""]",choices,severity,2038,7,236919,120,0
hFHpbtmNWN,"[""Non Emergency [No Doctor]""]",choices,severity,2039,7,237104,121,2
C-YA0n7rBu,"[""Emergency""]",choices,severity,2041,7,236926,120,0
vSOxHPcpIG,"[""Non Emergency [No Doctor]""]",choices,severity,2043,7,236934,120,2
UWJw-ToB_F,"[""Non Emergency [Doctor]""]",choices,severity,2044,7,237108,121,3
ZntXoeHe9R,"[""Emergency""]",choices,severity,2045,7,236936,120,0
isp7UNRS1m,"[""Emergency""]",choices,severity,2046,7,236954,120,0
fGrboK1RhX,"[""Non Emergency [No Doctor]""]",choices,severity,2073,7,237204,121,2
b_fvgaKsy8,"[""Emergency""]",choices,severity,2047,7,236960,120,0
lc5KxkdE9C,"[""Emergency""]",choices,severity,2048,7,236973,120,0
QfSCvnpKe3,"[""Emergency""]",choices,severity,2049,7,236976,120,0
ykuwJPBoJT,"[""Non Emergency [Doctor]""]",choices,severity,2051,7,236978,120,3
TzKJL_49KN,"[""Non Emergency [No Doctor]""]",choices,severity,2052,7,236979,120,2
iFOZM_gGqX,"[""Non Emergency [No Doctor]""]",choices,severity,2053,7,237112,121,2
COLPZKLDXd,"[""Non Emergency [No Doctor]""]",choices,severity,2054,7,236993,120,2
SPv_DPlXrt,"[""Emergency""]",choices,severity,2055,7,237114,121,0
QPqbDyVaAS,"[""Non Emergency [Doctor]""]",choices,severity,2056,7,236994,120,3
"93p8Lmz33z","[""Emergency""]",choices,severity,2057,7,236997,120,0
SyhIflWKx4,"[""Emergency""]",choices,severity,2058,7,237115,121,0
UO8wLLLVU1,"[""Non Emergency [No Doctor]""]",choices,severity,2060,7,236998,120,2
VFiX8gQfgh,"[""Non Emergency [Doctor]""]",choices,severity,2061,7,237138,121,3
pr0fJ3Xhl5,"[""Emergency""]",choices,severity,2062,7,236933,120,0
wTczbD7UD_,"[""Non Emergency [No Doctor]""]",choices,severity,2063,7,237192,121,2
"3Dv1odFnIG","[""Non Emergency [No Doctor]""]",choices,severity,2064,7,237193,121,2
fw8GSe0v80,"[""Emergency""]",choices,severity,2065,7,237196,121,0
cYQtBFEk8d,"[""Non Emergency [Doctor]""]",choices,severity,2066,7,236617,120,3
gS7vAFifW-,"[""Emergency""]",choices,severity,2067,7,237197,121,0
Nig5enGqCM,"[""Emergency""]",choices,severity,2068,7,236670,120,0
"6lCWzgHoC8","[""Emergency""]",choices,severity,2071,7,237200,121,0
"1JSGmCRGLM","[""Emergency""]",choices,severity,2072,7,236699,120,0
GPaYvWQgC9,"[""Non Emergency [No Doctor]""]",choices,severity,2074,7,237205,121,2
h2q9tjtWvV,"[""Emergency""]",choices,severity,2075,7,236706,120,0
Y2QJhL_DXw,"[""Non Emergency [Doctor]""]",choices,severity,2069,7,236679,120,3
orWhswcmkm,"[""Non Emergency [No Doctor]""]",choices,severity,2078,7,237208,121,2
ipEfrUOmy9,"[""Non Emergency [No Doctor]""]",choices,severity,2079,7,236752,120,2
"2s-ejmC1wf","[""Exclude""]",choices,exclude,2080,7,237211,121,
"86tB-sVKAV","[""Non Emergency [No Doctor]""]",choices,severity,2081,7,237212,121,2
KnxaPdIR8q,"[""Non Emergency [No Doctor]""]",choices,severity,2082,7,237101,120,2
yK_Oi5yBCU,"[""Non Emergency [No Doctor]""]",choices,severity,1488,7,236242,121,2
UkzlloiRBJ,"[""Non Emergency [No Doctor]""]",choices,severity,1813,7,236836,120,2
sAyWE60c2j,"[""Non Emergency [Doctor]""]",choices,severity,1094,7,236251,120,3
Ykexdt81z7,"[""Non Emergency [No Doctor]""]",choices,severity,1111,7,236268,120,2
red-GCKgu_,"[""Non Emergency [No Doctor]""]",choices,severity,1134,7,236309,120,2
n22zH3wF96,"[""Non Emergency [No Doctor]""]",choices,severity,1197,7,236389,120,2
GZh3XAuuCi,"[""Non Emergency [Doctor]""]",choices,severity,1166,7,236322,120,3
"2Bk-74RBuu","[""Non Emergency [Doctor]""]",choices,severity,1389,7,236017,121,3
fhSbAk1b3q,"[""Emergency""]",choices,severity,1583,7,236398,121,0
wQuktBzeCz,"[""Non Emergency [Doctor]""]",choices,severity,1803,7,236401,121,3
hXT70KHIxu,"[""Emergency""]",choices,severity,2083,7,236486,18,0
fR1ock0u5v,"[""Exclude""]",choices,exclude,1611,7,236529,120,
"6nIAfqWl7C","[""Non Emergency [Doctor]""]",choices,severity,1576,7,236556,120,3
fA4JjSjxaQ,"[""Non Emergency [No Doctor]""]",choices,severity,1856,7,236657,121,2
YB_N6wEPJ7,"[""Emergency""]",choices,severity,2084,7,236675,18,0
"6Pygdh7bm9","[""Emergency""]",choices,severity,2085,7,236680,18,0
vPA6TeohHB,"[""Non Emergency [Doctor]""]",choices,severity,1664,7,236733,120,3
FHV9ceLRwG,"[""Non Emergency [Doctor]""]",choices,severity,1854,7,236603,121,3
dbxMnguRpQ,"[""Non Emergency [No Doctor]""]",choices,severity,1915,7,236858,120,2
"5cx7Sy-Azn","[""Emergency""]",choices,severity,2086,7,236791,18,0
kod1SEWIjh,"[""Non Emergency [No Doctor]""]",choices,severity,1911,7,236808,120,2
WU8A6z4WT2,"[""Emergency""]",choices,severity,1926,7,236913,120,0
KgRYLOk26F,"[""Emergency""]",choices,severity,983,7,235985,121,0
m_F54lUlQs,"[""Non Emergency [Doctor]""]",choices,severity,1399,7,236134,121,3
